section,run_id,method,n,metric,mean,std
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,LogLoss,,
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,ECE@10,,
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,BestF1,,
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,Precision@P80,0.0,0.0
ablations_all,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,Recall@P80,0.0,0.0
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,AUPRC,0.47633305315746705,0.06829017530424827
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,LeadTime@P80,4.166666666666667,3.1180478223116177
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,Brier,0.03554167563766645,0.0015132234244809267
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,Analog-Fidelity@5,71.41176470588235,0.34634356338540934
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,TTE-Err@1,29.047619501749676,2.048172703745858
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,AUROC,,
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,LogLoss,,
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,ECE@10,,
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,BestF1,,
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,Precision@P80,0.6666666666666666,0.4714045207910317
ablations_all,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,Recall@P80,0.14285714285714285,0.11664236870396086
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,AUPRC,0.5745159602302459,0.06493661032167473
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,LeadTime@P80,3.3333333333333335,2.3570226039551585
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,Brier,0.02911301702260971,0.0016344678045226609
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,Analog-Fidelity@5,69.05882352941177,1.0825234307327276
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,TTE-Err@1,27.380952835083008,1.3468703162980242
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,AUROC,0.9766286882851299,0.0025130953161094757
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,LogLoss,0.08478410929988266,0.005189633877707209
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,ECE@10,0.03503194450644443,0.004593437961772285
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,BestF1,0.712280701754386,0.017367534976511643
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,Precision@P80,0.6666666666666666,0.4714045207910317
ablations_all,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,Recall@P80,0.09523809523809523,0.06734350297014738
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,AUPRC,0.6771236699808129,0.080509477698165
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,LeadTime@P80,6.388888835906982,1.0393492599438652
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,Brier,0.036526129891475044,0.00047987327122146967
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,Analog-Fidelity@5,,
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,TTE-Err@1,,
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,AUROC,0.9795501022494888,0.003941202910672485
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,LogLoss,0.12589330139537874,0.0034442246747426013
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,ECE@10,0.03044362173668917,0.002694044263655743
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,BestF1,0.712280701754386,0.017367534976511643
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,Precision@P80,1.0,0.0
ablations_all,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,Recall@P80,0.2857142857142857,0.11664236870396086
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,AUPRC,0.6019536019536019,0.05252661537875715
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,LeadTime@P80,4.166666666666667,3.1180478223116177
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,Brier,0.03284582616798946,0.0006271046763213493
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,Analog-Fidelity@5,70.7843137254902,1.6921920792463854
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,TTE-Err@1,27.14285723368327,3.2471863181208085
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,AUROC,,
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,LogLoss,,
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,ECE@10,,
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,BestF1,,
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,Precision@P80,0.6666666666666666,0.4714045207910317
ablations_all,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,Recall@P80,0.14285714285714285,0.11664236870396086
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,AUPRC,0.643223443223443,0.05076664070057257
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,LeadTime@P80,7.5,2.041241452319315
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,Brier,0.03354861904008678,0.0007761712024893032
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,Analog-Fidelity@5,70.50980392156862,1.531923528205855
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,TTE-Err@1,27.380952835083008,1.3468703162980242
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,AUROC,,
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,LogLoss,,
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,ECE@10,,
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,BestF1,,
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,Precision@P80,1.0,0.0
ablations_all,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,Recall@P80,0.19047619047619047,0.06734350297014738
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,AUPRC,0.6048049989226459,0.022621444961759756
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,LeadTime@P80,4.166666666666667,3.1180478223116177
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,Brier,0.0336508775750796,0.0013794607598305475
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,Analog-Fidelity@5,70.31372549019608,0.6249951941376172
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,TTE-Err@1,28.095238367716473,2.3570226039551585
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,AUROC,,
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,LogLoss,,
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,ECE@10,,
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,BestF1,,
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,Precision@P80,0.6666666666666666,0.4714045207910317
ablations_all,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,Recall@P80,0.14285714285714285,0.11664236870396086
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,AUPRC,0.5956649326397225,0.061988193792733716
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,LeadTime@P80,5.833333333333333,1.1785113019775793
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,Brier,0.034603570898373924,0.0003479870188922982
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,Analog-Fidelity@5,68.47058823529412,1.3550707876996868
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,TTE-Err@1,26.428571701049805,0.0
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,AUROC,,
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,LogLoss,,
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,ECE@10,,
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,BestF1,,
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,Precision@P80,1.0,0.0
ablations_all,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,Recall@P80,0.19047619047619047,0.06734350297014738
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,AUPRC,0.046283128636069815,0.0
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,LeadTime@P80,0.0,0.0
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,Brier,0.044000000119209286,0.0
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,Analog-Fidelity@5,69.88235294117648,0.0
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,TTE-Err@1,29.285715103149414,0.0
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,AUROC,,
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,LogLoss,,
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,ECE@10,,
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,BestF1,,
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,Precision@P80,0.0,0.0
ablations_retrieval,r007_pure_knn_atlasv2_public,Pure-kNN-Retrieval,3,Recall@P80,0.0,0.0
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,AUPRC,0.273669471476489,0.05470010348230541
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,LeadTime@P80,0.0,0.0
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,Brier,0.0373837433171401,0.001019526736362102
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,Analog-Fidelity@5,70.62745098039215,1.2536758716192737
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,TTE-Err@1,29.761905034383137,2.3570226039551585
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,AUROC,,
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,LogLoss,,
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,ECE@10,,
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,BestF1,,
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,Precision@P80,0.0,0.0
ablations_retrieval,r008_prefix_retrieval_atlasv2_public,Prefix-Only-Retrieval + Fusion,3,Recall@P80,0.0,0.0
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,AUPRC,0.47633305315746705,0.06829017530424827
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,LeadTime@P80,4.166666666666667,3.1180478223116177
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,Brier,0.03554167563766645,0.0015132234244809267
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,Analog-Fidelity@5,71.41176470588235,0.34634356338540934
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,TTE-Err@1,29.047619501749676,2.048172703745858
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,AUROC,,
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,LogLoss,,
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,ECE@10,,
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,BestF1,,
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,Precision@P80,0.6666666666666666,0.4714045207910317
ablations_retrieval,r009_campaign_mem_atlasv2_public,Shared-Encoder TRACER,3,Recall@P80,0.14285714285714285,0.11664236870396086
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,AUPRC,0.5745159602302459,0.06493661032167473
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,LeadTime@P80,3.3333333333333335,2.3570226039551585
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,Brier,0.02911301702260971,0.0016344678045226609
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,Analog-Fidelity@5,69.05882352941177,1.0825234307327276
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,TTE-Err@1,27.380952835083008,1.3468703162980242
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,AUROC,0.9766286882851299,0.0025130953161094757
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,LogLoss,0.08478410929988266,0.005189633877707209
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,ECE@10,0.03503194450644443,0.004593437961772285
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,BestF1,0.712280701754386,0.017367534976511643
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,Precision@P80,0.6666666666666666,0.4714045207910317
ablations_retrieval,r215_campaign_mem_decomp_modular_patch_atlasv2_public,TRACER Core Mode,3,Recall@P80,0.09523809523809523,0.06734350297014738
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,AUPRC,0.6771236699808129,0.080509477698165
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,LeadTime@P80,6.388888835906982,1.0393492599438652
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,Brier,0.036526129891475044,0.00047987327122146967
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,Analog-Fidelity@5,,
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,TTE-Err@1,,
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,AUROC,0.9795501022494888,0.003941202910672485
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,LogLoss,0.12589330139537874,0.0034442246747426013
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,ECE@10,0.03044362173668917,0.002694044263655743
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,BestF1,0.712280701754386,0.017367534976511643
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,Precision@P80,1.0,0.0
ablations_retrieval,r239_tracer_adaptive_chronology_atlasv2_public,TRACER (adaptive policy),3,Recall@P80,0.2857142857142857,0.11664236870396086
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,AUPRC,0.6019536019536019,0.05252661537875715
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,LeadTime@P80,4.166666666666667,3.1180478223116177
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,Brier,0.03284582616798946,0.0006271046763213493
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,Analog-Fidelity@5,70.7843137254902,1.6921920792463854
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,TTE-Err@1,27.14285723368327,3.2471863181208085
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,AUROC,,
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,LogLoss,,
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,ECE@10,,
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,BestF1,,
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,Precision@P80,0.6666666666666666,0.4714045207910317
ablations_retrieval,r115_campaign_mem_dual_selector_proxy_strict_atlasv2_public,Event-Focused TRACER Variant,3,Recall@P80,0.14285714285714285,0.11664236870396086
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,AUPRC,0.643223443223443,0.05076664070057257
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,LeadTime@P80,7.5,2.041241452319315
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,Brier,0.03354861904008678,0.0007761712024893032
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,Analog-Fidelity@5,70.50980392156862,1.531923528205855
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,TTE-Err@1,27.380952835083008,1.3468703162980242
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,AUROC,,
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,LogLoss,,
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,ECE@10,,
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,BestF1,,
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,Precision@P80,1.0,0.0
ablations_retrieval,r120_campaign_mem_dual_selector_no_auxiliary_atlasv2_public,Chronology Support Line,3,Recall@P80,0.19047619047619047,0.06734350297014738
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,AUPRC,0.6048049989226459,0.022621444961759756
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,LeadTime@P80,4.166666666666667,3.1180478223116177
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,Brier,0.0336508775750796,0.0013794607598305475
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,Analog-Fidelity@5,70.31372549019608,0.6249951941376172
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,TTE-Err@1,28.095238367716473,2.3570226039551585
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,AUROC,,
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,LogLoss,,
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,ECE@10,,
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,BestF1,,
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,Precision@P80,0.6666666666666666,0.4714045207910317
ablations_retrieval,r218_campaign_mem_decomp_modular_patch_noaux_atlasv2_public,TRACER w/o auxiliary horizon,3,Recall@P80,0.14285714285714285,0.11664236870396086
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,AUPRC,0.5956649326397225,0.061988193792733716
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,LeadTime@P80,5.833333333333333,1.1785113019775793
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,Brier,0.034603570898373924,0.0003479870188922982
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,Analog-Fidelity@5,68.47058823529412,1.3550707876996868
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,TTE-Err@1,26.428571701049805,0.0
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,AUROC,,
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,LogLoss,,
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,ECE@10,,
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,BestF1,,
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,Precision@P80,1.0,0.0
ablations_retrieval,r201_campaign_mem_modular_delta_router_mid_soft_proxy_top3_later_atlasv2_public,Held-Out-Family Support Line,3,Recall@P80,0.19047619047619047,0.06734350297014738
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,AUPRC,0.27041499330655955,0.0
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,LeadTime@P80,10.0,0.0
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,Brier,0.06216867461261979,0.0
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,Analog-Fidelity@5,78.3132530120482,0.0
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,TTE-Err@1,30.0,0.0
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,AUROC,,
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,LogLoss,,
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,ECE@10,,
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,BestF1,,
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,Precision@P80,1.0,0.0
event_disjoint_retrieval,r015_pure_knn_atlasv2_public_event_disjoint,Pure-kNN-Retrieval,3,Recall@P80,0.16666666666666666,0.0
event_disjoint_retrieval,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,AUPRC,0.7013888888888888,0.1104668823619343
event_disjoint_retrieval,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,LeadTime@P80,10.833333333333334,2.3570226039551585
event_disjoint_retrieval,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Brier,0.055042090962521543,0.012330226897380057
event_disjoint_retrieval,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,Analog-Fidelity@5,70.20080321285141,3.1987642974682537
event_disjoint_retrieval,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,TTE-Err@1,26.94444465637207,4.321207807540201
event_disjoint_retrieval,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,AUROC,,
event_disjoint_retrieval,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,LogLoss,,
event_disjoint_retrieval,r010_prefix_retrieval_atlasv2_public_event_disjoint,Prefix-Only-Retrieval + Fusion,3,ECE@10,,
